"id";"aliases";"approved";"bannedinaustralia";"bannedincanada";"bannedinusa";"category";"diseases";"function";"gmo";"linksbanned";"linksdiseases";"name";"nameenglish";"number";"origin";"properties";"sideeffect";"vegan";"productcount"
98519;"Guarmjöl";"t";"f";"f";"f";0;"flatulens, uppsvälld buk";"Förtjockningsmedel, stabiliseringsmedel och emulgeringsmedel.";"f";;;"Guarkärnmjöl";"Guar gum";"E412";"En naturlig polysackarid, som produceras från guar buske (cyamopsis tetragonolobus) som finns i pakistan och indien. På grund av mikroflora som orsakas jäsningsprocesser i tarmen höga koncentrationer av agar resulterar i ansamling av gas och utvidgning (som alla osmältbara polysackarider gör).";;"Inga kända i de använda koncentrationerna, även höga koncentrationer medföra gasbildning och uppsvälldhet , på grund av jäsning av tarmfloran (på samma sätt som alla osmältbara polysackarider).";"f";96
98520;;"t";"f";"f";"f";0;"flatulens, uppsvälld buk";"Förtjockningsmedel, stabiliseringsmedel och emulgeringsmedel.";"f";;;"Dragant";"Tragacanth Gum";"E413";"En naturlig polysackarid, som produceras från trädet astralagus gummifer finns i iran, syrien och turkiet. Hög agar koncentration på tarmfloran som orsakas genom jäsning orsakar ansamling av gas och utvidgning (liksom alla osmältbara polysackarider).";;"Inga kända i de använda koncentrationerna, även höga koncentrationer medföra gasbildning och uppblåsthet, på grund av jäsning av tarmfloran (på samma sätt som alla osmältbara polysackarider).";"f";0
98521;"Akaciagummi, gummi arabicum, gummi arabicum (Acacia Senegal), gummi arabicum (Acacia seyal)";"t";"f";"f";"f";0;"flatulens, uppsvälld buk";"Förtjockningsmedel, stabiliseringsmedel och emulgeringsmedel.";"f";;;"Gum Arabic";"Gum Arabic";"E414";"En naturlig polysackarid, som produceras från trädet acacia senegal från tropiska afrika. På grund av mikroflora som orsakas jäsningsprocesser i tarmen höga koncentrationer av agar resulterar i ansamling av gas och utvidgning (som alla osmältbara polysackarider gör).";;"Inga kända i de använda koncentrationerna, även höga koncentrationer medföra gasbildning och uppsvälldhet , på grund av jäsning av tarmfloran (på samma sätt som alla osmältbara polysackarider).";"f";11
98522;;"t";"f";"f";"f";0;"flatulens, uppsvälld buk";"Förtjockningsmedel, stabiliseringsmedel och emulgeringsmedel.";"t";;;"Xantangummi";"Xanthan gum";"E415";"En naturlig polysackarid, som produceras av bakterien xanthomonas campestris från socker och melass. På grund av mikroflora som orsakas jäsningsprocesser i tarmen höga koncentrationer av agar resulterar i ansamling av gas och utvidgning (som alla osmältbara polysackarider gör).";;"Inga kända i de använda koncentrationerna, även höga koncentrationer medföra gasbildning och uppsvälldhet , på grund av jäsning av tarmfloran (på samma sätt som alla osmältbara polysackarider).";"f";55
98523;"Gum Sterculia, karayagummi, Katilo, Karaya, Kadaya, Kuterra, Kullo, Sterculia";"t";"f";"f";"f";0;"flatulens, uppsvälld buk";"Förtjockningsmedel, stabiliseringsmedel och emulgeringsmedel.";"f";;;"Karayagummi";"Karaya gum";"E416";"En naturlig polysackarid, som erhållits från trädet sterculia urens finns i indien, liksom några relaterade träd.";;"Inga kända i de koncentrationer som används, även höga koncentrationer medföra gasbildning och uppsvälldhet, på grund av jäsning med hjälp av tarmfloran (på samma sätt som alla osmältbara polysackarider). Det har laxerande egenskaper.";"f";0
98524;;"t";"f";"f";"f";0;"flatulens, uppsvälld buk, diarré";"Förtjockningsmedel och stabiliseringsmedel.";"f";;;"Gellangummi";"Gellan gum";"E418";"En naturlig polysackarid, som produceras av bakterien pseudomonas elodea från stärkelse. På grund av mikroflora som orsakas jäsningsprocesser i tarmen höga koncentrationer av agar resulterar i ansamling av gas och utvidgning (som alla osmältbara polysackarider gör).";;"Inga kända i de använda koncentrationerna, även höga koncentrationer medföra gasbildning och uppsvälldhet , på grund av jäsning av tarmfloran (på samma sätt som alla osmältbara polysackarider). Det har laxerande egenskaper.";"f";0
98525;"D-glucitol, sorbitol, Sorbol, D-sorbitol, D-glucitol sirap, sorbitolsirap";"t";"f";"f";"f";1;"diarré, flatulens, uppsvälld buk";"Stabilisator, lågt kaloriinnehåll sötningsmedel, bulkmedel, etc.";"t";;;"Sorbitol";"Sorbitol";"E420";"En naturlig kolhydrat alkohol i många bär och frukter, t.ex. äpplen, plommon, körsbär och vindruvor. Det är kommersiellt framställt av glukos (dextros). Sorbitol delvis absorberas och används i kroppen' s metaboliska processer som fruktos. Resten av fermentationen sker i kolon. Gas frigörs under fermentationen kan orsaka ansamling av gas och buk. Intoleranta människor kan möta laxerande effekt. . Förbjudet för barn";;"är sorbitol delvis absorberas och metaboliseras i fruktos av kroppen, den återstående fraktionen fermenteras i tjocktarmen. Under jäsningen, är gaser som produceras, vilket kan orsaka uppsvälldhet och flatulens. I intoleranta personer kan fungera som ett laxermedel. Det är normalt inga biverkningar i de använda koncentrationerna, men en del intoleranta människor visar gasbildning vid ett intag så låg som 5 gram sorbitol. Biverkningar inträffar normalt efter ett intag av 25-30 gram i en enda dos, vilket är långt över användning i normala livsmedel.";"f";19
98528;;"t";"f";"f";"f";1;"diarré, flatulens, uppsvälld buk";"Klumpförebyggande medel, lågt kaloriinnehåll sötningsmedel, bulkmedel, etc.";"t";;;"Mannitol";"Mannitol";"E421";"En naturlig kolhydrat alkohol förekommer i många växter, t.ex. barrträd, sjögräs och svamp. Det är kommersiellt framställt av glukos (dextros). Mannitol är till stor del absorberas och används av kroppen' s metaboliska processer som glukos. Resten av fermentationen sker i kolon. Gas frigörs under fermentationen kan orsaka ansamling av gas och buk. Intoleranta människor kan möta laxerande effekt. Förbjudet för barn.";;"Är mannitol stor del absorberas och metaboliseras som glukos i kroppen. Den återstående fraktionen fermenteras i grovtarmen. Under jäsningen, är gaser som produceras, vilket kan orsaka uppsvälldhet och flatulens. I intoleranta personer kan fungera som ett laxermedel. Biverkningar inträffar normalt efter ett intag av 25-30 gram i en enda dos, vilket är långt över användning i normala livsmedel.";"f";7
98529;"Glycerin";"t";"f";"f";"f";0;;"Låg kalori sötningsmedel, fuktighetsbevarande medel (hjälper till att hålla maten fuktig), etc.";"f";;;"Glycerol";"Glycerol";"E422";"En naturlig kolhydrat alkohol, vilket är en av komponenterna i alla fetter. Det är också närvarande i låga koncentrationer i blodet. Det är kommersiellt framställs syntetiskt av propen eller av bakteriell jäsning av socker, det produceras inte från fett";;"är glycerol absorberas och metaboliseras som glukos (av kroppen) till fett..";"t";11
98531;"Polyoxyl (40) stearat, polyoxietylen (40) monostearat";"t";"f";"f";"f";1;"allergi, astma";"Emulgeringsmedel";"f";;;"Polyoxietylen (40) stearat";"Polyoxyethylene (40) Stearate";"E431";"E431 är en syntetisk förening, framställd av etylenoxid (en syntetisk förening) och stearinsyra (en naturlig fettsyra).";;"Inga kända i de koncentrationer som används. Människor intoleranta av propylenglykol bör också undvika att den grupp av 430-E436.";"t";0
98532;"Polysorbat 20, polyoxietylen-sorbitanmonolaurat";"t";"t";"t";"f";3;"allergi, astma";"Emulgeringsmedel.";"f";;;"Polyoxietylen (20) Sorbitanmonolaurat";"Polyoxyethylene (20) Sorbitan Monolaurate";"E432";"E432 är en syntetisk förening, som framställts av etylenoxid (en syntetisk förening), sorbitol (se 420) och laurinsyra (en naturlig fettsyra).";;"Inga kända i de använda koncentrationer. Människor intoleranta av propylenglykol bör också undvika att 430-E436 gruppen.";"t";0
98533;"Polysorbat 80";"t";"f";"f";"f";1;"allergi, astma";;"f";;;"Polyoxietylen (20) Sorbitanmonooleat";"Polyoxyethylene (20) Sorbitan Monooleate";"E433";;;;"t";0
98534;"Polysorbat 40, polyoxietylen-sorbitan-monopalmitat, Tween 40";"t";"t";"t";"t";3;"allergi, astma";"Emulgeringsmedel.";"f";;;"Polyoxietylen (20) sorbitanmonopalmitat";"Polyoxyethylene (20) Sorbitan Monopalmitate";"E434";"E434 är en syntetisk förening, som framställts av etylenoxid (en syntetisk förening), sorbitol (se 420) och palmitinsyra (en naturlig fettsyra).";;"Inga kända i de använda koncentrationer. Människor intoleranta av propylenglykol bör också undvika den grupp av 430-E436";"t";0
98535;"Polysorbat 60, polyoxietylen-sorbitan-monostearat, Tween 60";"t";"f";"f";"f";1;"allergi, astma";"Emulgeringsmedel.";"f";;;"Polyoxietylen (20) sorbitanmonostearat";"Polyoxyethylene (20) Sorbitan Monostearate";"E435";"E435 är en syntetisk förening, som framställts av etylenoxid (en syntetisk förening), sorbitol (se 420) och stearinsyra (en naturlig fettsyra).";;"Inga kända i de använda koncentrationer. Människor intoleranta av propylenglykol bör också undvika att den grupp av 430-E436.";"t";0
98536;"Polysorbat 65, Tween 65";"t";"f";"f";"f";1;"allergi, astma";"Emulgeringsmedel, skumdämpande medel, etc";"f";;;"Polyoxietylen (20) sorbitantristearat";"Polyoxyethylene (20) Sorbitan Tristearate";"E436";"E436 är en syntetisk förening, som framställts av etylenoxid (en syntetisk förening), sorbitol (se 420) och stearinsyra (en naturlig fettsyra).";;"Inga kända i de använda koncentrationer. Människor intoleranta av propylenglykol bör också undvika att den grupp av 430-E436.";"t";0
98537;"Pectins";"t";"f";"f";"f";0;"interstinal problem, flatulens";;"f";;;"Pektin";"Pectin";"E440";"Natural sura polysackarid som finns i nästan alla frukter, särskilt äpplen, kvitten, apelsiner. Kommersiellt producerade från Apple massa och apelsinskal. Natrium-, kalium-och ammonium-pektater är salter av respektive pektiner. Amiderat pektin erhålls genom behandling av pektin med ammoniak som resulterar i bildandet av amider i syra-kedjan. Pektiner fungera som förtjockningsmedel, och därför höga halter kan orsaka tarmproblem. På grund av dess förtjockande effekt, kan de användas i kosten, eftersom det minskar svält. Pektiner kan fermenteras i tjocktarmen, som orsakar gasbildning.";;;"f";25
98539;"Ammoniumfosfatider, emulgeringsmedel YN, blandade ammoniumsalter av fosforylerat glycerider";"t";"f";"f";"f";1;"allergi, astma";"Stabilisator och emulgeringsmedel.";"f";;;"Ammoniumsalter av fosfatidinsyra";"Ammonium Salts of Phosphatidic Acid";"E442";"Erhållen från ammoniak-och pH osphorylated fettsyror, huvudsakligen från rapsolja.";;"Inga kända vid användning i livsmedel";"f";0
98540;"Kalcium diväte difosfat, Dikalciumfosfat Pyrofosfat, tetrakaliumpyrofosfat, tetranatriumpyrofosfat, Trinatrium DiphosphateAcid kalciumpyrofosfat, monokalciumfosfat diväte-fosfat, kalciumpyrofosfat, surt natriumpyrofosfat, dinatriumdivätepyrofosfat, Dinatrium diväte difosfat, kaliumpyrofosfat, tetrakalium-difosfat, natriumpyrofosfat, Tetranatrium difosfat, Acid trinatrium-fosfat, monoväte trinatrium difosfat";"t";"f";"f";"f";1;"allergi, astma, hyperaktivitet, metaboliska sjukdomar";"Buffertar och emulgeringsmedel. E450 (iii) binder också metaller och förhindrar missfärgning på grund av metaller. E450 (VI) används också som bröd förstärkare och kalciumtillägg..";"f";;;"Dinatriumpyrofosfat";"Disodium Pyrophosphate";"E450";"Salter av natrium / kalium / kalcium med fosfater Alla framställs syntetiskt från de respektive karbonater och fosforsyra. Höga halter kan störa vissa metaboliska processer, eftersom fosfater är viktiga för ämnesomsättningen.";;"Inga kända vid användning i livsmedel. Höga koncentrationer av fosfater kan störa flera metaboliska processer som fosfat spelar en viktig roll i allmänhet metabolism.";"f";67
98549;"Cellulosagel, pulvriserad cellulosa, kristallin cellulosa, cellulosa pulver";"t";"f";"f";"f";0;"diarré, flatulens, förstoppning";"Många olika användningsområden, främst som förtjockningsmedel, men också som fyllmedel, kostfiber, anti klumpar agent och emulsfier.";"f";;;"Mikrokristallin cellulosa";"Microcrystalline Cellulose";"E460";"Cellulosa är den viktigaste polysackariden och beståndsdel i trä och alla strukturer växter. Kommersiellt framställd av trä. Cellulosa är olöslig, men kan fermenteras i grovtarmen. Höga koncentrationer kan orsaka tarmproblem. Därför kan cellulosa inte användas i barnmat.";;" Cellulosa är icke löslig, men kan fermenteras i grovtarmen. Stora koncentrationer kan orsaka tarmproblem, såsom uppblåsthet, förstoppning och diarré. På grund av detta faktum inte kan användas i avvänjningskost.";"f";3
98550;"Cellulosa-eter, CMC";"t";"f";"f";"f";0;"flatulens, förstoppning, diarré";"Många olika användningsområden, främst som förtjockningsmedel, men också som fyllmedel, kostfiber, anti klumpar agent och emulsfier.";"f";;;"Metylcellulosa";"Methyl cellulose";"E461";"Är cmc framställs från cellulosa, den huvudsakliga polysackarid och beståndsdel i trä och alla växt strukturer. Kommersiellt framställd av trä och kemiskt metylerat. Metylcellulosa är nästan olösligt, men kan fermenteras i grovtarmen. Höga koncentrationer kan orsaka tarmproblem.";;"Metylcellulosa är praktiskt taget icke lösligt, men kan fermenteras i tjocktarmen. Stora koncentrationer kan orsaka tarmproblem, såsom uppblåsthet, förstoppning och diarré.";"f";0
98552;"Cellulosa hydroxipropyleter, modifierad cellulosa, hydroxipropylcellulosa";"t";"f";"f";"f";0;"flatulens, förstoppning, diarré";"Många olika användningsområden, främst som förtjockningsmedel, men också som fyllmedel, kostfiber, anti klumpar agent och emulsfier. Liknande som cellulosa, men bättre löslig i vatten.";"f";;;"Hydroxipropylcellulosa";"Hydroxypropyl cellulose";"E463";"Hydroxipropylcellulosa framställs från cellulosa, den huvudsakliga polysackarid och beståndsdel i trä och alla strukturer växt. Kommersiellt framställd av trä och kemiskt propylerad. Höga koncentrationer kan orsaka tarmproblem.";;"Hydroxipropylcellulosa är ganska löslig, och kan fermenteras i grovtarmen. Stora koncentrationer kan orsaka tarmproblem, såsom uppblåsthet, förstoppning och diarré.";"f";0
98553;"hydroxipropylmetylcellulosa";"t";"f";"f";"f";0;"flatulens, förstoppning, diarré";"Många olika användningsområden, främst som förtjockningsmedel, men också som fyllmedel, kostfiber, anti klumpar agent och emulsfier. Liknande som cellulosa, men bättre lösligt i vatten.";"f";;;"Hydroxipropylmetylcellulosa";"Hydroxypropylmethyl cellulose";"E464";"Är hydroxipropylmetylcellulosa framställs från cellulosa, den huvudsakliga polysackarid och beståndsdel i trä och alla strukturer växter. Kommersiellt framställd av trä och kemiskt modifierade. Höga koncentrationer kan orsaka tarmproblem.";;"Är Hydroxipropylmetylcellulosa ganska lösligt och kan fermenteras i tjocktarmen. Stora koncentrationer kan orsaka tarmproblem, såsom uppblåsthet, förstoppning och diarré.";"f";0
98554;"MEC, metyletylcellulosa";"t";"f";"f";"f";0;"flatulens, förstoppning, diarré";"Många olika användningsområden, främst som förtjockningsmedel, men också som fyllmedel, kostfiber, anti klumpar agent och emulsfier. Liknande som cellulosa, men med några olika egenskaper.";"f";;;"Är metyl etyl Cellulosa";"Methyl Ethyl Cellulose";"E465";"Metyletylcellulosa framställd av cellulosa, den huvudsakliga polysackarid och beståndsdel i trä och alla strukturer växter. Kommersiellt framställd av trä och kemiskt modifierade. Höga koncentrationer kan orsaka tarmproblem.";;"Metvletvl cellulosa är inte särskilt lösligt och kan fermenteras i tjocktarmen. Stora koncentrationer kan orsaka tarmproblem, såsom uppblåsthet, förstoppning och diarré.";"f";0
98555;"Cellulosagummi, CMC Na CMC, natrium-CMC, natrium cellulosa glykolat, karboxi metyl cellulosa, natrium-karboximetylcellulosa, karboximetylcellulosa";"t";"f";"f";"f";0;"flatulens, förstoppning, diarré";"Många olika användningsområden, främst som förtjockningsmedel, men också som fyllmedel, kostfiber, anti klumpar agent och emulsfier. Liknande som cellulosa, men mycket lösligt i vatten.";"f";;;"Natriumkarboximetylcellulosa";"Sodium Carboxymethyl Cellulose";"E466";"Är karboximetylcellulosa framställs från cellulosa, den huvudsakliga polysackarid och beståndsdel i trä och alla strukturer växter. Kommersiellt framställd av trä och kemiskt modifierade. Cellulosagummi är löslig, men kan fermenteras i grovtarmen. Höga koncentrationer kan orsaka tarmproblem.";;" Karboximetylcellulosa är mycket löslig, och kan fermenteras i grovtarmen. Stora koncentrationer kan orsaka tarmproblem, såsom uppblåsthet, förstoppning och diarré.";"f";10
98557;"Glycerylmonopalmitat, glycerylmonostearat, glycerylmonooleat, GMS (för glycerylmonostearat), monopalmitin, monoolein, Monostearin";"t";"f";"f";"f";0;;"Emulgeringsmedel och stabilisatorer.";"t";;;"Mono-och diglycerider";"Mono- and Diglycerides";"E471";"Synthetic fetter, som framställs av glycerol och naturliga fettsyror, främst av vegetabiliskt ursprung, men också fetter av animaliskt ursprung får användas. Produkten i allmänhet är en blandning av olika produkter, med en sammansättning som liknar delvis smälta naturligt fett.";;"Inga kända. Kroppen metaboliserar produkterna som alla andra fett. De enskilda komponenterna produceras också normalt i kroppen när smälta normalt fett.";"t";49
98559;"Sackaros-fettsyraestrar, oligoestrar Sackaros, sackarosfettsyraestrar, sackaros oligoestrar, (hög-förestrade), sackaros-fettsyra-estrar (hög-förestrade), sackaros oligoestrar typ I, Sackaros oligoestrar typ II, sockerestrar av fettsyror";"t";"f";"f";"f";0;;"Emulgatorer och stabilisatorer.";"t";;;"Sackarosestrar av fettsyror";"Sucrose esters of fatty acids";"E473";"Estrar av socker och syntetiska fetter, som är framställda av glycerol och naturliga fettsyror. Fettsyrorna är huvudsakligen från vegetabiliskt ursprung, men också fetter av animaliskt ursprung får användas. Produkten i allmänhet är en blandning av olika komponenter, med en sammansättning som liknar delvis smälta naturligt fett förestrad med socker.";;"Inga kända. Produkterna först ned till socker och fett. Kroppen metaboliserar alla komponenter som är identiska med socker och naturligt fett. De enskilda komponenterna i mono-och diglycerider produceras också normalt i kroppen när smälta normalt fett.";"t";0
98560;;"t";"t";"t";"t";3;;"Emulgeringsmedel och stabilisatorer.";"t";;;"Sackarosglycerider";"Sucroglycerides";"E474";"Estrar av socker och fett, som framställs av socker och naturliga fetter. De fetter är främst från vegetabiliskt ursprung, men också fetter av animaliskt ursprung får användas. Produkten i allmänhet är en blandning av olika komponenter.";;"Inga kända. Produkterna först ned till socker och fett. Kroppen metaboliserar alla komponenter identiska med socker och naturligt fett.";"t";0
98561;"Glycerin-fettsyraestrar, polyglycerolfettsyraestrar";"t";"f";"f";"f";0;;"Emulgeringsmedel och stabilisatorer.";"t";;;"Polyglycerolestrar av fettsyror";"Polyglycerol esters of fatty acids";"E475";"Kombination av polyglycerol och naturliga fetter. Normal fetthalt består av glycerol och fettsyror, för dessa produkter ytterligare glycerol är kopplad till den normala glycerol. De fetter är främst från vegetabiliskt ursprung, men också fetter av animaliskt ursprung får användas. Produkten i allmänhet är en blandning av olika komponenter.";;"Inga kända. Kroppen metaboliserar alla komponenter som är identiska med naturligt fett.";"t";1
98562;"Glyceran estrar av kondenserad ricinoljefettsyra, polyglycerolestrar av polykondenserade fettsyror från ricinolja, Polyglycerolpolyricinoleat";"t";"f";"f";"f";0;;"Emulgeringsmedel och stabilisatorer.";"t";;;"Polyglycerolestrar av interesterifierade ricinoljefettsyror";"Polyglycerol Esters of interesterified Ricinoleic Acid";"E476";"En kombination av polyglycerol och castoroil (olja i trädet ricinus sp.). Normal fetthalt består av glycerol och fettsyror, för dessa produkter ytterligare glycerol är kopplad till den normala glycerol. Produkten i allmänhet är en blandning av olika komponenter.";;"Inga kända.";"f";9
98563;"Propan-1 ,2-diol estrar av fettsyror, propylenglykol estrar av fettsyror";"t";"f";"f";"f";1;"allergi, astma";"Emulgatorer och stabilisatorer.";"t";;;"Propylenglykolestrar av fettsyror";"Propylene Glycol Esters of Fatty Acids";"E477";"Kombination av propandiol och naturliga fetter. Normal fett består av glycerol och fettsyror, för dessa produkter glycerol ersätts med propandiol. De fetter är främst från vegetabiliskt ursprung, men också fetter av animaliskt ursprung får användas. Produkten i allmänhet är en blandning av olika komponenter.";;" Båda komponenterna är normalt närvarande i kroppen och kommer att metaboliseras på vanligt sätt. Höga koncentrationer av propylenglykol kan orsaka eksem hos känsliga personer, men normalt inte från användning i livsmedel.";"t";1
98566;"Natriumstearoyllaktylat, Sodium stearoyl laktat";"t";"f";"f";"f";0;;"Emulgeringsmedel och stabilisator";"f";;;"Natrium stearoyl-2-laktylat";"Sodium stearoyl-2-lactylate";"E481";"En kombination av stearinsyra och mjölksyra, vilket resulterar i en blandning av flera komponenter. Ursprunget för stearinsyra kan vara eller växt-eller animaliskt fett, även om i praktiken nästan alltid vegetabilisk olja kommer att användas.";;" Inga, både mjölksyra och stearinsyra är normala varor i mänsklig metabolism.";"t";5
98568;"Kalciumstearoyl laktat, kalciumstearoyllaktylat";"t";"f";"f";"f";0;;"Emulgeringsmedel och stabilisator";"f";;;"Calcium Stearoyl-2-laktylat";"Calcium Stearoyl-2-lactylate";"E482";"En kombination av kalcium, stearinsyra och mjölksyra, vilket resulterar i en blandning av flera komponenter. Ursprunget för stearinsyra kan vara eller växt-eller animaliskt fett, även om i praktiken nästan alltid vegetabilisk olja kommer att användas.";;" Inga, både kalcium-, mjölk-syra och stearinsyra är normala varor i mänsklig metabolism.";"f";3
98569;"Stearyl palmityl tartrat";"t";"t";"t";"t";3;;"Emulgeringsmedel och stabiliseringsmedel";"f";;;"Stearylalkohol tartrat";"Stearyl tartrate";"E483";"Kombination av stearinsyra och vinsyra, vilket resulterar i en blandning av flera komponenter. Ursprunget för stearinsyra kan vara eller växt-eller animaliskt fett, även om i praktiken nästan alltid vegetabilisk olja kommer att användas.";;" Inga, både vinsyra och stearinsyra är normala varor i mänsklig metabolism.";"t";0
98571;;"t";"f";"f";"f";1;"allergi, astma";"Emulgeringsmedel och stabilisator";"t";;;"Sorbitanmonostearat";"Sorbitan monostearate";"E491";"Framställt av sorbitol och stearinsyra, en normal fettsyra från vegetabiliskt eller animaliskt ursprung.";;"Är det metaboliseras till sorbitol och stearinsyra, båda metaboliseras utan några biverkningar.";"t";0
98572;;"t";"f";"f";"f";1;"allergi, astma";"Emulgeringsmedel och stabilisator";"t";;;"sorbitantristearat";"Sorbitan tristearate";"E492";"Framställt av sorbitol och stearinsyra, en normal fettsyra från vegetabiliskt eller animaliskt ursprung.";;"Är det metaboliseras till sorbitol och stearinsyra, båda metaboliseras utan några biverkningar.";"f";1
98573;"Sorbitan laurat";"t";"t";"t";"t";3;"allergi, astma";"Emulgeringsmedel och stabilisator";"t";;;"Sorbitanmonolaurat";"Sorbitan Monolaurate";"E493";"Framställt av sorbitol och laurinsyra, en normal fettsyra från vegetabiliskt eller animaliskt ursprung.";;"Är det metaboliseras till sorbitol och laurinsyra, båda metaboliseras utan några biverkningar.";"f";0
98574;;"t";"t";"t";"f";3;"allergi, astma";"Emulgeringsmedel och stabilisator";"t";;;"Sorbitanmonooleat";"Sorbitan monooleate";"E494";"Framställt av sorbitol och oljesyra, en normal fettsyra från vegetabiliskt eller animaliskt ursprung.";;"Är det metaboliseras till sorbitol och oljesyra, båda metaboliseras utan några biverkningar.";"f";0
98575;;"t";"t";"t";"t";3;"allergi, astma";"Emulgeringsmedel och stabilisator";"t";;;"sorbitanmonopalmitat";"Sorbitan monopalmitate";"E495";"Framställt av sorbitol och palmitinsyra, en normal fettsyra från vegetabiliskt eller animaliskt ursprung.";;"Är det metaboliseras till sorbitol och palmitinsyra, båda metaboliseras utan några biverkningar.";"f";0
98576;"Natriumvätekarbonat, natriumseskvikarbonat, soda, natriumbikarbonat, bikarbonat, natriumbikarbonat, natriumkarbonat monohydrogendicarbonate,";"t";"f";"f";"f";0;;"PH-regulatorer, alkali och ökande agent";"f";;;"Natriumkarbonat";"Sodium carbonate";"E500";"Framställt av havsvatten eller salt. Naturliga mineraler.";;"Inga kända";"f";35
98577;"Kaliumbikarbonat, kaliumvätekarbonat";"t";"f";"f";"f";0;;"PH-regulatorer, alkali och stigande agenter";"f";;;"Kaliumkarbonat";"Potassium carbonate";"E501";"Framställt av potassiumchloride, en naturligt mineralvatten.";;"Inga kända";"f";3
98578;"Ammoniumvätekarbonat, Ammoniumbikarbonat";"t";"f";"f";"f";0;"flatulens";"Acidity regulators, alkali, and rising agents";"f";;;"Ammonium carbonate";"Ammonium carbonate";"E503";"Producerad av ammoniumsulfat och kalciumkarbonat, naturliga mineraler.";;"Inga kända, utom vissa gasbildning i magen efter intag.";"f";17
98579;"Magnesiumhydroxid karbonat, hydratiserad basisk magnesiumkarbonat, magnesium-subkarbonat (lätt eller tung), magnesium-karbonat-hydroxid, magnesiumbikarbonat";"t";"f";"f";"f";0;"diarré";"PH-regulatorer, alkali och klumpförebyggande medel";"f";;;"Magnesiumkarbonat";"Magnesium carbonate";"E504";"Framställt av magnesiumhydroxid, men även förekommer som en naturlig mineral.";;"Inga kända, utom att höga koncentrationer fungera som ett laxermedel.";"f";0
98581;;"t";"f";"f";"f";0;;"Surhetsreglerande.";"f";;;"Saltsyra";"Hydrochloric acid";"E507";"Natural syra, normal syra i magen. Producerad av salt och svavelsyra.";;"Inga kända.";"f";0
98582;"Sylvine, sylvinit";"t";"f";"f";"f";0;;"Salt ersättare";"f";;;"Kaliumklorid";"Potassium chloride";"E508";"Natural salt, en del av havssalt och bergsalt.";;"Inga kända, utom en dålig smak och smak.";"f";10
98583;;"t";"f";"f";"f";0;;"Surhetsreglerande ökar fasthet i frukt och grönsaker, binder metaller..";"f";;;"Kalciumklorid";"Calcium chloride";"E509";"Natural salt, en del av havssalt och bergsalt";;"Inga kända.";"f";20
98585;;"t";"f";"f";"f";0;"diarré";"Surhetsreglerande";"f";;;"Magnesiumklorid";"Magnesium chloride";"E511";"Natural salt, en del av havssalt och bergsalt.";;"Kan agera som ett laxermedel.";"f";0
98586;;"t";"f";"f";"f";0;;"Stabilisator";"f";;;"Stannoklorid";"Stannous chloride";"E512";"Framställt från tennmalm och saltsyra.";;"Inga kända vid användning i livsmedel.";"f";0
98588;;"t";"t";"f";"f";3;;"Syra och surhetsreglerande medel";"f";;;"Svavelsyra";"Sulphuric acid";"E513";"Framställt från svaveldioxid, syre och vatten";;"Inga kända vid användning i livsmedel.";"f";0
98590;"Natriumsulfat, natriumvätesulfat, salpeter kaka, natriumvätesulfat, natriumbisulfat, svavelsyra, mononatriumsalt, glaubersalt (dekahydrat form)";"t";"f";"f";"f";0;;"Fyllnadsmedel, stabiliseringsmedel";"f";;;"Natriumsulfat";"Sodium sulphate";"E514";"Framställt från salt och svavelsyra.";;"Inga kända vid användning i livsmedel.";"f";1
98591;"Kaliumsulfat, kaliumvätesulfat";"t";"f";"f";"f";0;"diarré";"Användas för behandling av vatten som används för att brygga; salt ersättningsmedel";"f";;;"Kaliumsulfat";"Potassium sulphate";"E515";"Förening framställdes utgående från kaliumsalter och svavelsyra. Naturligt mineralvatten.";;"Inga kända vid användning i livsmedel.";"f";0
98592;"Kalciumsulfat";"t";"f";"f";"f";0;;"Stabilisator, metall bindemedel, näringsämne för jäst i bröd";"f";;;"Kalciumsulfat";"Calcium sulphate";"E516";"Framställt från kalciumsalter och svavelsyra. Naturligt mineralvatten.";;"Inga kända vid användning i livsmedel.";"f";3
98593;;"t";"f";"f";"f";0;;"Stabilisator, buffert, bröd förstärkare";"f";;;"Ammoniumsulfat";"Ammonium sulphate";"E517";"Förening framställdes utgående från ammoniumsalter och svavelsyra. Naturligt mineralvatten.";;"Inga kända vid användning i livsmedel.";"f";0
98595;"Aluminium sulfate (vattenfri)";"t";"f";"f";"f";1;"allergi, astma, njur-och leversjukdomar";"Aluminiumsulfat används för att fälla ut protein, exempelvis under ölbryggningsprocessen. Det stärker också strukturen av grönsaker under bearbetning.";"f";;;"Aluminiumsulfat";"Aluminium sulphate";"E520";"Naturligt mineralvatten, från vilken den kommersiella produkten renas. Aluminium hämmar vitamin b utnyttjande.";;"Aluminium hämmar upptaget av B-vitaminer. Den kan även påverka leverns funktion i höga koncentrationer. Emellertid med användning av E520 koncentrationerna är för låga.";"f";0
